id,title,clean_title,category,year,author,advisor,url,abstract_snippet
729,Sistem Deteksi Pengguna Helm Pada Kendaraan Roda Dua Menggunakan YOLOv3 Berbasis Android,sistem deteksi pengguna helm pada kendaraan roda dua menggunakan yolov3 berbasis android,Teknik Informatika,-0001,Putra Abi Akbarjune,"Raidah Hanifah, S.T., M.T.",https://repo.itera.ac.id/depan/submission/SB2106030084,"Sepeda motor merupakan kendaraan yang paling banyak digunakan di Indonesia. Tingginya penggunaan sepeda motor, berbanding lurus dengan tingginya angka kecelakaan di Indonesia. Berdasarkan pasal 291 UU No. 22/2009, setiap orang yang menggunakan sepeda motor harus menggunakan helm demi alasan keselama..."
730,Sistem Diagnosa Obstructive Sleep Apnea Berdasarkan Aktivitas Tidur,sistem diagnosa obstructive sleep apnea berdasarkan aktivitas tidur,Teknik Informatika,2021,Yosua Tan Siswanto,"Martin Clinton Tosima Manullang, S.T.,M.T.",https://repo.itera.ac.id/depan/submission/SB2106090039,Tidur merupakan salah satu cara untuk memulihkan kelelahan jasmani dan mental. Diperkirakan sekitar 20%- 40% orang dewasa mengalami gangguan tidur. Apnea tidur atau sleep apnea adalah salah satu gangguan tidur yang menyebabkan pernapasan seseorang berhenti sementara selama beberapa kali saat sedang ...
731,Sistem Informasi Akademik Sekolah Menggunakan Metode Pengembangan Waterfall,sistem informasi akademik sekolah menggunakan metode pengembangan waterfall,Teknik Informatika,2023,Faizal Alif,"Mugi Prasetiawan, S.T., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2305220001,"Kendala utama yang dihadapi oleh SMK N 1 Sekampung adalah proses pengolahan rapor yang lambat dan sering terjadinya kehilangan lembar kertas saat melakukan rekapitulasi nilai. Hal ini disebabkan oleh pengolahan rapor yang dilakukan secara konvensional. Untuk memecahkan masalah tersebut, dilakukan pe..."
732,SISTEM INFORMASI BARANG TEMUAN DI MASJID (STUDI KASUS: MASJID DI KOTA BANDAR LAMPUNG),sistem informasi barang temuan di masjid studi kasus masjid di kota bandar lampung,Teknik Informatika,2022,Taufik Agung Santoso,"Mohamad Idris, S.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2202020002,"Sistem Informasi Barang Temuan Di Masjid (Studi Kasus: Masjid Di Kota Bandar Lampung) Taufik Agung Santoso (14116007) Pembimbing: Mohamad Idris S.Si., M.Sc. Pembimbing: Ilham Firman Ashari, S.Kom., M.T. ABSTRAK Barang temuan adalah barang yang ditemukan oleh orang lain di suatu tempat dan tidak..."
733,SISTEM INFORMASI DIGITALISASI ADMINISTRASI KELURAHAN SUMBERREJO DENGAN METODE RAD (RAPID APPLICATION DEVELOPMENT),sistem informasi digitalisasi administrasi kelurahan sumberrejo dengan metode rad rapid application development,Teknik Informatika,2024,Dinda Sela Listiana,"Meida Cahyo Untoro, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2409250067,"Kemajuan Teknologi Informasi telah mengubah secara signifikan cara pengelolaan dan pengaksesan informasi, memungkinkan proses kerja yang lebih efisien dan terstruktur. Namun, di Kantor Kelurahan Sumberrejo, Kecamatan Kemiling, Kota Bandar Lampung, layanan administrasi masih dilakukan secara manual. ..."
734,SISTEM INFORMASI ELECTRONIC DOCUMENT INTEGRATION (EDI) BERBASIS WEBSITE DAN MOBILE MENGGUNAKAN METODE RAD ( STUDI KASUS : CV. TGEXPRESS),sistem informasi electronic document integration edi berbasis website dan mobile menggunakan metode rad studi kasus cv tgexpress,Teknik Informatika,2024,Muhammad Telaga Nur Handi Nindita,"Andre Febrianto S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2406100167,"ABSTRAK Sistem Informasi Electronic Document Integration (EDI) Berbasis Website dan Mobile Menggunakan Metode RAD (Studi Kasus : CV TGExpress) Muhammad Telaga Nur Handi Nindita Perkembangan teknologi informasi telah mengubah lanskap industri pengiriman barang, menuntut perusahaan ekspedisi unt..."
735,SISTEM INFORMASI ELECTRONIC MEDICAL RECORD PADA HEWAN BERBASIS WEB MENGGUNAKAN METODE WATERFALL (STUDI KASUS: LAMPUNG PET CLINIC),sistem informasi electronic medical record pada hewan berbasis web menggunakan metode waterfall studi kasus lampung pet clinic,Teknik Informatika,2022,Ilham,"Andre Febrianto S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2208240058,"Lampung Pet Clinic merupakan sebuah klinik yang berada di bandar lampung yang memiliki cukup banyak pasien, dalam satu hari Lampung Pet Clinic menerima 10 sampai 15 pasien yang melakukan pemeriksaan atau perawatan lanjutan. Namun, dalam proses pencatatan data dan pencatatan rekam medis yang digunaka..."
736,SISTEM INFORMASI GEOGRAFIS PEMETAAN SEKOLAH MENENGAH ATAS (SMA) DI KOTA BANDAR LAMPUNG MENGGUNAKAN METODE EXTREME PROGRAMMING,sistem informasi geografis pemetaan sekolah menengah atas sma di kota bandar lampung menggunakan metode extreme programming,Teknik Informatika,2025,Muhammad Faiz Ramadhan,"Eko Dwi Nugroho, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2510230016,"Pendidikan merupakan faktor penting dalam kemajuan suatu negara, namun pada beberapa daerah penyebaran pendidikan masih belum merata sehingga masyarakat kesulitan mengetahui lokasi dan informasi sekolah. Berdasarkan survei, 87,6% responden menyatakan kebutuhan akan Sistem Informasi Geografis (SIG) p..."
737,Sistem Informasi ITERA Berqurban Berbasis Website Dengan Metode Rapid Application Development (Studi Kasus Institut Teknologi Sumatera),sistem informasi itera berqurban berbasis website dengan metode rapid application development studi kasus institut teknologi sumatera,Teknik Informatika,2023,Albab Jannatul Firdaus,"Andre Febrianto S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2309270041,"Program ITERA Berqurban yang dilaksanakan oleh Masjid Raya At-Tanwir, Masjid Baitul Ilmi, dan LDK Madani ITERA selalu menambah total hewan hewan qurban yang terkumpul setiap tahunnya. Pada pengelolaan hewan qurban yang telah berlangsung selama ini hanya mengandalkan input dan pencatatan data manual ..."
738,SISTEM INFORMASI LAYANAN ONLINE SALON KECANTIKAN BERBASIS WEBSITE MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (Studi Kasus: INDAHKARLINA.BEAUTYHOUSE ),sistem informasi layanan online salon kecantikan berbasis website menggunakan metode personal extreme programming studi kasus indahkarlina beautyhouse,Teknik Informatika,2023,Iwang Nur Hakiki,"Andre Febrianto S.Kom,M.Eng",https://repo.itera.ac.id/depan/submission/SB2301100018,Bisnis menjadi salah satu sektor yang berkembang dengan pesat akibat adanya perkembangan teknologi. Salah satu cabang bisnis yang digemari belakangan ini adalah bisnis salon kecantikan. Indahkarlina.beautyhouse merupakan salon kecantikan yang menawarkan berbagai perawatan tubuh. Sebagai salah satu s...
739,Sistem Informasi Manajemen Laboratorium Teknik Komputer dan Jaringan Dengan Metode Extreme Programming (Studi Kasus : SMK BLK Bandar Lampung),sistem informasi manajemen laboratorium teknik komputer dan jaringan dengan metode extreme programming studi kasus smk blk bandar lampung,Teknik Informatika,2023,Mizaldi Fathoni,"Andre Febrianto, S.Kom., M.Eng.,",https://repo.itera.ac.id/depan/submission/SB2306090045,"Laboratorium Di SMK BLK Bandar Lampung biasa digunakan untuk kegiatan seperti pembelajaran secara praktik, ujian mata pelajaran tertentu yang berbasis CBT (Computer Base Test), dan juga untuk Ujian Kompetensi. Berdasarkan hasil wawancara yang dilakukan dengan Bapak Ahmad Zakiy Al Fajri, S.Kom, selak..."
740,SISTEM INFORMASI MANAJEMEN PABRIK BERBASIS WEB MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS PT. TUNAS JAYA LAUTAN),sistem informasi manajemen pabrik berbasis web menggunakan metode modified waterfall studi kasus pt tunas jaya lautan,Teknik Informatika,2025,DIANA TIARA PUTRI,"Eko Dwi Nugroho, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2511040010,"PT Tunas Jaya Lautan merupakan perusahaan yang bergerak di bidang pengolahan ubi kayu menjadi tepung tapioka serta berbagai produk turunannya. Proses pencatatan stok, pemesanan, dan pelaporan di perusahaan ini masih dilakukan secara manual melalui buku catatan penjualan dan aplikasi Microsoft Excel,..."
741,SISTEM INFORMASI MANAJEMEN PERPUSTAKAAN MENGGUNAKAN METODE WATERFALL PADA SMA NEGERI 1 TRIMURJO,sistem informasi manajemen perpustakaan menggunakan metode waterfall pada sma negeri 1 trimurjo,Teknik Informatika,2024,Ellya Rosanti,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2402150003,"Pemanfaatan website di Indonesia juga sering digunakan dalam sektor pendidikan, salah satu sektor pendidikan yang menggunakan website adalah SMA Negeri 1 Trimurjo, yang menggunakan website untuk menyebarkan informasi terkait profil sekolah dan keunggulan lain yang dimiliki oleh sekolah SMA Negeri 1 ..."
742,SISTEM INFORMASI PELAPORAN DATA KECELAKAAN TRANSPORTASI DARAT TERINTEGRASI MENGGUNAKAN METODE WATERFALL (STUDI KASUS: KOTA BANDAR LAMPUNG),sistem informasi pelaporan data kecelakaan transportasi darat terintegrasi menggunakan metode waterfall studi kasus kota bandar lampung,Teknik Informatika,2023,Ilham Nofri Yandra,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2308090103,"Sistem Informasi Pelaporan Data Kecelakaan Transportasi Darat Terintegrasi Menggunakan Metode Waterfall (Studi Kasus: Kota Bandar Lampung) Ilham Nofri Yandra Pembimbing 1 : Muhammad Habib Algifari, S.Kom., M.T.I. Pembimbing 2 : Ilham Firman Ashari, S.Kom., M.T. Kecelakaan merupakan peristi..."
743,SISTEM INFORMASI SURAT MENYURAT BERBASIS WEB MENGGUNAKAN API WHATSAPP DAN VALIDASI QR CODE DENGAN METODE MODIFIED WATERFALL ( STUDI KASUS: BANK LAMPUNG ),sistem informasi surat menyurat berbasis web menggunakan api whatsapp dan validasi qr code dengan metode modified waterfall studi kasus bank lampung,Teknik Informatika,2024,Hendri Tri Putra,"Ir. Mugi Praseptiawan S.T., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2406130076,"ABSTRAK SISTEM INFORMASI SURAT MENYURAT BERBASIS WEB MENGGUNAKAN API WHATSAPP DAN VALIDASI QR CODE DENGAN METODE MODIFIED WATERFALL ( STUDI KASUS : BANK LAMPUNG ) Hendri Tri Putra Pembimbing 1 : Ir. Mugi Praseptiawan, S.T., M.Kom. Pembimbing 2 : Miranti Verdiana, M.Si. Proses surat menyur..."
744,SISTEM KLASIFIKASI TAHU PUTIH MURNI DAN TAHU PUTIH YANG MENGANDUNG FORMALIN DENGAN SENSOR GROVE-HCHO DAN SENSOR TCS 3200 MENGGUNAKAN METODE NAÏVE BAYES,sistem klasifikasi tahu putih murni dan tahu putih yang mengandung formalin dengan sensor grove hcho dan sensor tcs 3200 menggunakan metode na ve bayes,Teknik Informatika,2023,Satrio Kunto Birowo,"Ilham Firman Ashari S.Kom., M.T",https://repo.itera.ac.id/depan/submission/SB2301130036,"Tahu merupakan makanan yang popular di wilayah ASEAN, Tahu memiliki ekstrak protein yang tinggi, sedikit karbohidrat sehingga memiliki nilai gizi yang baik menjadikan tahu sebagai sumber protein favorit dibandingkan sumber protein lain. Namun, di Indonesia beredar tahu yang mengandung formalin didal..."
745,Sistem Kontrol Kesuburan Tanaman Hidroponik Otomatis menggunakan Artificial Neural Network,sistem kontrol kesuburan tanaman hidroponik otomatis menggunakan artificial neural network,Teknik Informatika,2021,Reza Octaviany,"Martin Clinton Tosima Manullang, S.T., M.T.",https://repo.itera.ac.id/depan/submission/SB2106160009,"Pandemi Covid-19 menyebabkan banyak masyarakat tidak dapat keluar rumah, sehingga mencari aktivitas lain agar hari tidak membosankan, salah satu kegiatan alternatif adalah berkebun hidroponik, karena kebun hidroponik tidak membutuhkan lahan yang luas. Namun, masyarakat menemukan beberapa masalah pad..."
746,Sistem Monitoring dan Controlling Kandang Ternak Ayam Petelur Berbasis Internet Of Things Menggunakan Metode Fuzzy Logic Sugeno,sistem monitoring dan controlling kandang ternak ayam petelur berbasis internet of things menggunakan metode fuzzy logic sugeno,Teknik Informatika,2023,Muhammad Izzul Islam,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2307070011,"Salah satu aktivitas yang terjadi pada salah satu peternak ayam petelur di Desa Karang Anyar, Kecamatan Jati Agung, Lampung Selatan adalah pemeliharaan. Pemeliharaan ayam petelur terbagi menjadi 2, yaitu pengkondisian kandang dan pemberian pakan. Sesuai dengan kegiatannya, pengkondisian kandang menc..."
747,Sistem Monitoring dan Kontroling Kualitas Air Berbasis Internet of Things (Studi Kasus Budidaya Ikan Nila Sistem Bioflok),sistem monitoring dan kontroling kualitas air berbasis internet of things studi kasus budidaya ikan nila sistem bioflok,Teknik Informatika,2022,Rahmat Ginting,"Meida Cahyo Untoro S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2208230051,"Dalam budidaya ikan nila sistem bioflok kualitas air memainkan peran penting dalam kesuksesann budidaya. Ada beberapa hal yang menandakan kualitas air budidaya dalam keadaan buruk yang dapat dilihat dari perubahan prilaku ikan, diantaranya ikan budidaya berada diatas dengan membuka mulut kepermukaan..."
748,SISTEM MONITORING DAN KONTROLING TANAMAN HIDROPONIK BERBASIS IOT UNTUK MENJAGA KESUBURAN TANAMAN,sistem monitoring dan kontroling tanaman hidroponik berbasis iot untuk menjaga kesuburan tanaman,Teknik Informatika,2022,Fathan Rizki Hidayah,"Meida Cahyo Untoro S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2201300024,Hidroponik merupakan metode budidaya tanaman dengan memanfatkan lahan yang sedikit tanpa menggunakan media tanah. Metode perawatan hidroponik dilakukan dengan pengecekan terhadap nilai nutrisi dan pH air serta debit air pada bak air utama. Hidroponik sudah bersentuhan dengan teknologi Internet of Th...
749,Sistem Monitoring Dan Penyiraman Otomatis Tanaman Cabai Berbasis Internet Of Things Menggunakan Metode Fuzzy Sugeno,sistem monitoring dan penyiraman otomatis tanaman cabai berbasis internet of things menggunakan metode fuzzy sugeno,Teknik Informatika,2023,M Dupan Desradha E,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306070135,"Pada umumnya para petani cabai biasanya melakukan penyiraman secara manual dengan memberikan asupan air pada tanaman sesuai jadwal, namun cara ini dinilai kurang efektif, karena dibutuhkan waktu dan tenaga yang relatif banyak dan juga para petani kurang tahu seberapa banyak air yang dibutuhkan oleh ..."
750,Sistem Monitoring Dan Penyiraman Otomatis Tanaman Tomat Berbasis Internet Of Things Menggunakan Metode Fuzzy Sugeno,sistem monitoring dan penyiraman otomatis tanaman tomat berbasis internet of things menggunakan metode fuzzy sugeno,Teknik Informatika,2024,9997264062 M Rizki Ramadhan,"Radhinka Bagaskara S.Si.Kom., M.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2406070127,"Tomat adalah tanaman hortikultura yang sangat diminati dalam budidaya. Perawatan pertumbuhan tanaman tomat harus memperhatikan kondisi optimalnya, di mana kelembapan tanah harus berada dalam rentang 60% - 80% agar tidak terlalu kering atau terlalu basah. Suhu lingkungan yang ideal untuk tanaman t..."
751,SISTEM MONITORING KEBISINGAN RUANGAN PERPUSTAKAAN BERBASIS IOT DAN MIKROKONTROLLER DENGAN TELEGRAM SEBAGAI SISTEM NOTIFIKASI,sistem monitoring kebisingan ruangan perpustakaan berbasis iot dan mikrokontroller dengan telegram sebagai sistem notifikasi,Teknik Informatika,2023,Sally Rosiani Indra Putri,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306120001,Lingkungan yang nyaman dan tenang sangatlah penting bagi perpustakaan. Perpustakaan merupakan sarana pembelajaran dan pusat informasi. Didalam perpustkaan kita dapat melakukan kegiatan belajar dan membaca untuk menambah ilmu pengetahuan. Ruangan perpustakaan yang nyaman dan terhindar dari gangguan-g...
752,Sistem Monitoring Tanama Selada Hijau Dengan Media Hidroponik Berbasis Internet of Things Menggunakan Algoritma Analytical Hierarchy Process (AHP) (Studi Kasus : Sahabat Hidroponik),sistem monitoring tanama selada hijau dengan media hidroponik berbasis internet of things menggunakan algoritma analytical hierarchy process ahp studi kasus sahabat hidroponik,Teknik Informatika,2023,Rahmat Setiawan,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306070117,Sistem monitoring tanaman selada hijau dengan media hidroponik berbasis Internet of Things (IoT) yang menggunakan algoritma Analytical Hierarchy Process (AHP) dikembangkan untuk memantau kondisi tanaman dan lingkungan selama proses pertumbuhan. Masalah utama yang dihadapi oleh petani hidroponi...
753,Sistem Pakar Diagnosa Depresi Mahasiswa Akhir menggunakan Metode Forward Chaining dan Certainty Factor Berbasis Website,sistem pakar diagnosa depresi mahasiswa akhir menggunakan metode forward chaining dan certainty factor berbasis website,Teknik Informatika,2023,Gunawan Sitepu,"Winda Yulita, S.P., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2309260053,"Depresi adalah gangguan kondisi mental atau penyakit jiwa yang ditandai oleh gejala seperti menurunnya mood, hilangnya minat, perasaan bersalah, dan penarikan diri dari kehidupan sosial. Tingkat akhir studi merupakan periode di mana mahasiswa sering mengalami stres, terutama karena sebagian besar da..."
754,SISTEM PAKAR DIAGNOSIS AWAL PENYAKIT KULIT PADA KUCING BERBASIS MOBILE DENGAN MENGGUNAKAN METODE CERTAINTY FACTOR,sistem pakar diagnosis awal penyakit kulit pada kucing berbasis mobile dengan menggunakan metode certainty factor,Teknik Informatika,2021,Frisky Riana Kesumadewi,"Rahman Indra Kesuma, S.Kom. M.Cs.",https://repo.itera.ac.id/depan/submission/SB2102140027,"Kucing adalah salah satu binatang yang banyak dipelihara oleh manusia karena memiliki perilaku yang pintar, menggemaskan dan dapat menghibur. Namun terkadang manusia yang memelihara kucing sering kali tidak memahami pengetahuan-pengetahuan dalam memelihara kesehatan kulit kucing. Terkadang pemilik k..."
755,Sistem Pakar Diagnosis Penyakit Feline Panleukopenia Virus Pada Kucing Menggunakan Metode Certainty Factor Berbasis Mobile,sistem pakar diagnosis penyakit feline panleukopenia virus pada kucing menggunakan metode certainty factor berbasis mobile,Teknik Informatika,2021,Vanesa Adhelia,"Ilham Firman Ashari, S.Kom, M.T.",https://repo.itera.ac.id/depan/submission/SB2109030003,"Virus feline panleukopenia merupakan virus yang sangat mematikan bagi kucing. Virus ini dapat bertahan pada lingkungan yang telah terpapar sekitar satu tahun dan kucing yang belum pernah di vaksin akan sangat rentan terpapar virus ini, terutama pada musim pancaroba. Gejala-gejala yang timbul pun san..."
